charger_id,station_id,city_id,business_date,attempts_on_day,started_on_day,tech_fails_on_day,fail_flag,users_on_day
CH-SY-04-1,ST-SY-04,SY,2025-12-05,16,16,0,0,15
CH-SY-04-2,ST-SY-04,SY,2025-12-05,17,17,0,0,15
CH-SY-04-3,ST-SY-04,SY,2025-12-05,4,4,0,0,4
CH-SY-05-1,ST-SY-05,SY,2025-12-05,8,7,1,1,8
CH-SY-05-2,ST-SY-05,SY,2025-12-05,8,8,0,0,8
CH-SY-05-3,ST-SY-05,SY,2025-12-05,2,2,0,0,2
CH-SZ-01-1,ST-SZ-01,SZ,2025-12-05,9,9,0,0,9
CH-SZ-01-2,ST-SZ-01,SZ,2025-12-05,11,11,0,0,11
CH-SZ-01-3,ST-SZ-01,SZ,2025-12-05,5,5,0,0,5
CH-SZ-02-1,ST-SZ-02,SZ,2025-12-05,9,9,0,0,9
CH-SZ-02-2,ST-SZ-02,SZ,2025-12-05,10,10,0,0,10
CH-SZ-02-3,ST-SZ-02,SZ,2025-12-05,5,5,0,0,5
CH-SZ-03-1,ST-SZ-03,SZ,2025-12-05,4,3,1,1,4
CH-SZ-03-2,ST-SZ-03,SZ,2025-12-05,2,2,0,0,2
CH-SZ-03-3,ST-SZ-03,SZ,2025-12-05,2,2,0,0,2
CH-SZ-04-1,ST-SZ-04,SZ,2025-12-05,13,13,0,0,13
CH-SZ-04-2,ST-SZ-04,SZ,2025-12-05,16,16,0,0,16
CH-SZ-04-3,ST-SZ-04,SZ,2025-12-05,3,3,0,0,3
CH-SZ-05-1,ST-SZ-05,SZ,2025-12-05,14,13,1,1,14
CH-SZ-05-2,ST-SZ-05,SZ,2025-12-05,10,10,0,0,10
CH-SZ-05-3,ST-SZ-05,SZ,2025-12-05,4,4,0,0,4
CH-BJ-01-1,ST-BJ-01,BJ,2025-12-06,2,2,0,0,2
CH-BJ-01-2,ST-BJ-01,BJ,2025-12-06,2,2,0,0,2
CH-BJ-01-3,ST-BJ-01,BJ,2025-12-06,2,2,0,0,2
CH-BJ-02-1,ST-BJ-02,BJ,2025-12-06,10,10,0,0,10
CH-BJ-02-2,ST-BJ-02,BJ,2025-12-06,14,11,3,1,14
CH-BJ-02-3,ST-BJ-02,BJ,2025-12-06,4,4,0,0,4
CH-BJ-03-1,ST-BJ-03,BJ,2025-12-06,9,6,3,1,9
CH-BJ-03-2,ST-BJ-03,BJ,2025-12-06,2,2,0,0,2
CH-BJ-03-3,ST-BJ-03,BJ,2025-12-06,2,2,0,0,2
CH-BJ-04-1,ST-BJ-04,BJ,2025-12-06,16,14,2,1,16
CH-BJ-04-2,ST-BJ-04,BJ,2025-12-06,18,18,0,0,18
CH-BJ-04-3,ST-BJ-04,BJ,2025-12-06,6,6,0,0,6
CH-BJ-05-1,ST-BJ-05,BJ,2025-12-06,3,2,1,1,3
CH-BJ-05-2,ST-BJ-05,BJ,2025-12-06,4,4,0,0,4
CH-BJ-05-3,ST-BJ-05,BJ,2025-12-06,3,3,0,0,3
CH-DL-01-1,ST-DL-01,DL,2025-12-06,6,6,0,0,6
CH-DL-01-2,ST-DL-01,DL,2025-12-06,4,4,0,0,4
CH-DL-01-3,ST-DL-01,DL,2025-12-06,2,2,0,0,2
CH-DL-02-1,ST-DL-02,DL,2025-12-06,14,14,0,0,14
CH-DL-02-2,ST-DL-02,DL,2025-12-06,13,13,0,0,13
CH-DL-02-3,ST-DL-02,DL,2025-12-06,4,4,0,0,4
CH-DL-03-1,ST-DL-03,DL,2025-12-06,8,7,1,1,8
CH-DL-03-2,ST-DL-03,DL,2025-12-06,3,3,0,0,3
CH-DL-03-3,ST-DL-03,DL,2025-12-06,3,3,0,0,3
CH-DL-04-1,ST-DL-04,DL,2025-12-06,12,12,0,0,11
CH-DL-04-2,ST-DL-04,DL,2025-12-06,11,10,1,1,11
CH-DL-04-3,ST-DL-04,DL,2025-12-06,4,4,0,0,4
CH-DL-05-1,ST-DL-05,DL,2025-12-06,3,3,0,0,3
CH-DL-05-2,ST-DL-05,DL,2025-12-06,0,0,0,0,0
CH-DL-05-3,ST-DL-05,DL,2025-12-06,4,4,0,0,4
CH-SH-01-1,ST-SH-01,SH,2025-12-06,4,3,1,1,4
CH-SH-01-2,ST-SH-01,SH,2025-12-06,3,3,0,0,3
CH-SH-01-3,ST-SH-01,SH,2025-12-06,4,4,0,0,4
CH-SH-02-1,ST-SH-02,SH,2025-12-06,7,7,0,0,7
CH-SH-02-2,ST-SH-02,SH,2025-12-06,12,12,0,0,12
CH-SH-02-3,ST-SH-02,SH,2025-12-06,4,4,0,0,4
CH-SH-03-1,ST-SH-03,SH,2025-12-06,6,6,0,0,6
CH-SH-03-2,ST-SH-03,SH,2025-12-06,3,3,0,0,3
CH-SH-03-3,ST-SH-03,SH,2025-12-06,4,4,0,0,4
CH-SH-04-1,ST-SH-04,SH,2025-12-06,16,15,1,1,16
CH-SH-04-2,ST-SH-04,SH,2025-12-06,19,19,0,0,19
CH-SH-04-3,ST-SH-04,SH,2025-12-06,5,5,0,0,5
CH-SH-05-1,ST-SH-05,SH,2025-12-06,2,2,0,0,2
CH-SH-05-2,ST-SH-05,SH,2025-12-06,2,2,0,0,2
CH-SH-05-3,ST-SH-05,SH,2025-12-06,3,3,0,0,3
CH-SY-01-1,ST-SY-01,SY,2025-12-06,5,5,0,0,5
CH-SY-01-2,ST-SY-01,SY,2025-12-06,4,4,0,0,4
CH-SY-01-3,ST-SY-01,SY,2025-12-06,5,5,0,0,5
CH-SY-02-1,ST-SY-02,SY,2025-12-06,12,12,0,0,12
CH-SY-02-2,ST-SY-02,SY,2025-12-06,11,10,1,1,11
CH-SY-02-3,ST-SY-02,SY,2025-12-06,5,5,0,0,5
CH-SY-03-1,ST-SY-03,SY,2025-12-06,7,7,0,0,7
CH-SY-03-2,ST-SY-03,SY,2025-12-06,4,4,0,0,4
CH-SY-03-3,ST-SY-03,SY,2025-12-06,2,2,0,0,2
CH-SY-04-1,ST-SY-04,SY,2025-12-06,15,14,1,1,15
CH-SY-04-2,ST-SY-04,SY,2025-12-06,20,20,0,0,20
CH-SY-04-3,ST-SY-04,SY,2025-12-06,7,7,0,0,7
CH-SY-05-1,ST-SY-05,SY,2025-12-06,6,5,1,1,6
CH-SY-05-2,ST-SY-05,SY,2025-12-06,4,4,0,0,4
CH-SY-05-3,ST-SY-05,SY,2025-12-06,3,3,0,0,3
CH-SZ-01-1,ST-SZ-01,SZ,2025-12-06,2,1,1,1,2
CH-SZ-01-2,ST-SZ-01,SZ,2025-12-06,3,3,0,0,3
CH-SZ-01-3,ST-SZ-01,SZ,2025-12-06,3,3,0,0,3
CH-SZ-02-1,ST-SZ-02,SZ,2025-12-06,10,9,1,1,10
CH-SZ-02-2,ST-SZ-02,SZ,2025-12-06,11,11,0,0,11
CH-SZ-02-3,ST-SZ-02,SZ,2025-12-06,5,5,0,0,5
CH-SZ-03-1,ST-SZ-03,SZ,2025-12-06,7,7,0,0,7
CH-SZ-03-2,ST-SZ-03,SZ,2025-12-06,2,2,0,0,2
CH-SZ-03-3,ST-SZ-03,SZ,2025-12-06,2,2,0,0,2
CH-SZ-04-1,ST-SZ-04,SZ,2025-12-06,12,12,0,0,12
CH-SZ-04-2,ST-SZ-04,SZ,2025-12-06,22,20,2,1,22
CH-SZ-04-3,ST-SZ-04,SZ,2025-12-06,5,5,0,0,5
CH-SZ-05-1,ST-SZ-05,SZ,2025-12-06,7,6,1,1,7
CH-SZ-05-2,ST-SZ-05,SZ,2025-12-06,13,13,0,0,13
CH-SZ-05-3,ST-SZ-05,SZ,2025-12-06,3,3,0,0,3
CH-BJ-01-1,ST-BJ-01,BJ,2025-12-07,5,5,0,0,5
CH-BJ-01-2,ST-BJ-01,BJ,2025-12-07,6,6,0,0,6
CH-BJ-01-3,ST-BJ-01,BJ,2025-12-07,3,3,0,0,3
CH-BJ-02-1,ST-BJ-02,BJ,2025-12-07,15,13,2,1,15
CH-BJ-02-2,ST-BJ-02,BJ,2025-12-07,17,16,1,1,17
CH-BJ-02-3,ST-BJ-02,BJ,2025-12-07,5,5,0,0,5
CH-BJ-03-1,ST-BJ-03,BJ,2025-12-07,6,6,0,0,6
CH-BJ-03-2,ST-BJ-03,BJ,2025-12-07,2,2,0,0,2
CH-BJ-03-3,ST-BJ-03,BJ,2025-12-07,2,2,0,0,2
CH-BJ-04-1,ST-BJ-04,BJ,2025-12-07,18,15,3,1,18
CH-BJ-04-2,ST-BJ-04,BJ,2025-12-07,16,16,0,0,16
CH-BJ-04-3,ST-BJ-04,BJ,2025-12-07,4,4,0,0,3
CH-BJ-05-1,ST-BJ-05,BJ,2025-12-07,7,6,1,1,7
CH-BJ-05-2,ST-BJ-05,BJ,2025-12-07,7,7,0,0,7
CH-BJ-05-3,ST-BJ-05,BJ,2025-12-07,4,4,0,0,4
CH-DL-01-1,ST-DL-01,DL,2025-12-07,6,6,0,0,6
CH-DL-01-2,ST-DL-01,DL,2025-12-07,5,5,0,0,5
CH-DL-01-3,ST-DL-01,DL,2025-12-07,3,3,0,0,3
CH-DL-02-1,ST-DL-02,DL,2025-12-07,15,14,1,1,15
CH-DL-02-2,ST-DL-02,DL,2025-12-07,14,14,0,0,14
CH-DL-02-3,ST-DL-02,DL,2025-12-07,4,4,0,0,4
CH-DL-03-1,ST-DL-03,DL,2025-12-07,5,5,0,0,5
CH-DL-03-2,ST-DL-03,DL,2025-12-07,2,2,0,0,2
CH-DL-03-3,ST-DL-03,DL,2025-12-07,2,2,0,0,2
CH-DL-04-1,ST-DL-04,DL,2025-12-07,17,15,2,1,17
CH-DL-04-2,ST-DL-04,DL,2025-12-07,21,21,0,0,21
CH-DL-04-3,ST-DL-04,DL,2025-12-07,5,5,0,0,5
CH-DL-05-1,ST-DL-05,DL,2025-12-07,4,3,1,1,4
CH-DL-05-2,ST-DL-05,DL,2025-12-07,2,2,0,0,2
CH-DL-05-3,ST-DL-05,DL,2025-12-07,3,3,0,0,3
CH-SH-01-1,ST-SH-01,SH,2025-12-07,3,3,0,0,3
CH-SH-01-2,ST-SH-01,SH,2025-12-07,4,3,1,1,4
CH-SH-01-3,ST-SH-01,SH,2025-12-07,3,3,0,0,3
CH-SH-02-1,ST-SH-02,SH,2025-12-07,12,12,0,0,12
CH-SH-02-2,ST-SH-02,SH,2025-12-07,16,15,1,1,16
CH-SH-02-3,ST-SH-02,SH,2025-12-07,5,5,0,0,5
CH-SH-03-1,ST-SH-03,SH,2025-12-07,7,6,1,1,7
CH-SH-03-2,ST-SH-03,SH,2025-12-07,2,2,0,0,2
CH-SH-03-3,ST-SH-03,SH,2025-12-07,5,4,1,1,5
CH-SH-04-1,ST-SH-04,SH,2025-12-07,15,14,1,1,15
CH-SH-04-2,ST-SH-04,SH,2025-12-07,20,20,0,0,20
CH-SH-04-3,ST-SH-04,SH,2025-12-07,4,4,0,0,4
CH-SH-05-1,ST-SH-05,SH,2025-12-07,4,4,0,0,4
CH-SH-05-2,ST-SH-05,SH,2025-12-07,6,6,0,0,6
CH-SH-05-3,ST-SH-05,SH,2025-12-07,4,4,0,0,4
CH-SY-01-1,ST-SY-01,SY,2025-12-07,5,5,0,0,5
CH-SY-01-2,ST-SY-01,SY,2025-12-07,4,4,0,0,4
CH-SY-01-3,ST-SY-01,SY,2025-12-07,4,4,0,0,4
CH-SY-02-1,ST-SY-02,SY,2025-12-07,10,8,2,1,10
CH-SY-02-2,ST-SY-02,SY,2025-12-07,11,11,0,0,11
CH-SY-02-3,ST-SY-02,SY,2025-12-07,4,4,0,0,4
CH-SY-03-1,ST-SY-03,SY,2025-12-07,9,7,2,1,9
CH-SY-03-2,ST-SY-03,SY,2025-12-07,4,4,0,0,4
CH-SY-03-3,ST-SY-03,SY,2025-12-07,3,3,0,0,3
CH-SY-04-1,ST-SY-04,SY,2025-12-07,13,13,0,0,13
CH-SY-04-2,ST-SY-04,SY,2025-12-07,18,17,1,1,18
CH-SY-04-3,ST-SY-04,SY,2025-12-07,5,4,1,1,5
CH-SY-05-1,ST-SY-05,SY,2025-12-07,6,6,0,0,6
CH-SY-05-2,ST-SY-05,SY,2025-12-07,5,5,0,0,5
CH-SY-05-3,ST-SY-05,SY,2025-12-07,3,3,0,0,3
CH-SZ-01-1,ST-SZ-01,SZ,2025-12-07,3,3,0,0,3
CH-SZ-01-2,ST-SZ-01,SZ,2025-12-07,4,4,0,0,4
CH-SZ-01-3,ST-SZ-01,SZ,2025-12-07,1,1,0,0,1
CH-SZ-02-1,ST-SZ-02,SZ,2025-12-07,13,12,1,1,13
CH-SZ-02-2,ST-SZ-02,SZ,2025-12-07,17,17,0,0,17
CH-SZ-02-3,ST-SZ-02,SZ,2025-12-07,6,6,0,0,6
CH-SZ-03-1,ST-SZ-03,SZ,2025-12-07,7,7,0,0,7
CH-SZ-03-2,ST-SZ-03,SZ,2025-12-07,1,1,0,0,1
CH-SZ-03-3,ST-SZ-03,SZ,2025-12-07,1,1,0,0,1
CH-SZ-04-1,ST-SZ-04,SZ,2025-12-07,18,17,1,1,18
CH-SZ-04-2,ST-SZ-04,SZ,2025-12-07,23,23,0,0,23
CH-SZ-04-3,ST-SZ-04,SZ,2025-12-07,5,5,0,0,5
CH-SZ-05-1,ST-SZ-05,SZ,2025-12-07,9,8,1,1,9
CH-SZ-05-2,ST-SZ-05,SZ,2025-12-07,7,7,0,0,7
CH-SZ-05-3,ST-SZ-05,SZ,2025-12-07,3,3,0,0,3
CH-BJ-01-1,ST-BJ-01,BJ,2025-12-08,10,10,0,0,10
CH-BJ-01-2,ST-BJ-01,BJ,2025-12-08,9,9,0,0,9
CH-BJ-01-3,ST-BJ-01,BJ,2025-12-08,5,5,0,0,5
CH-BJ-02-1,ST-BJ-02,BJ,2025-12-08,7,7,0,0,7
CH-BJ-02-2,ST-BJ-02,BJ,2025-12-08,13,12,1,1,13
CH-BJ-02-3,ST-BJ-02,BJ,2025-12-08,5,5,0,0,5
CH-BJ-03-1,ST-BJ-03,BJ,2025-12-08,6,6,0,0,6
CH-BJ-03-2,ST-BJ-03,BJ,2025-12-08,3,3,0,0,3
CH-BJ-03-3,ST-BJ-03,BJ,2025-12-08,3,3,0,0,3
CH-BJ-04-1,ST-BJ-04,BJ,2025-12-08,10,10,0,0,10
CH-BJ-04-2,ST-BJ-04,BJ,2025-12-08,15,15,0,0,15
CH-BJ-04-3,ST-BJ-04,BJ,2025-12-08,4,4,0,0,4
CH-BJ-05-1,ST-BJ-05,BJ,2025-12-08,11,11,0,0,11
CH-BJ-05-2,ST-BJ-05,BJ,2025-12-08,12,12,0,0,12
CH-BJ-05-3,ST-BJ-05,BJ,2025-12-08,5,5,0,0,5
CH-DL-01-1,ST-DL-01,DL,2025-12-08,11,11,0,0,11
CH-DL-01-2,ST-DL-01,DL,2025-12-08,11,11,0,0,11
CH-DL-01-3,ST-DL-01,DL,2025-12-08,2,2,0,0,2
CH-DL-02-1,ST-DL-02,DL,2025-12-08,11,11,0,0,11
CH-DL-02-2,ST-DL-02,DL,2025-12-08,13,12,1,1,13
CH-DL-02-3,ST-DL-02,DL,2025-12-08,6,6,0,0,6
CH-DL-03-1,ST-DL-03,DL,2025-12-08,7,7,0,0,7
CH-DL-03-2,ST-DL-03,DL,2025-12-08,3,3,0,0,3
CH-DL-03-3,ST-DL-03,DL,2025-12-08,4,4,0,0,4
CH-DL-04-1,ST-DL-04,DL,2025-12-08,18,18,0,0,17
CH-DL-04-2,ST-DL-04,DL,2025-12-08,18,17,1,1,17
CH-DL-04-3,ST-DL-04,DL,2025-12-08,5,5,0,0,5
CH-DL-05-1,ST-DL-05,DL,2025-12-08,5,4,1,1,5
CH-DL-05-2,ST-DL-05,DL,2025-12-08,7,7,0,0,7
CH-DL-05-3,ST-DL-05,DL,2025-12-08,4,4,0,0,4
CH-SH-01-1,ST-SH-01,SH,2025-12-08,7,7,0,0,7
CH-SH-01-2,ST-SH-01,SH,2025-12-08,16,16,0,0,16
CH-SH-01-3,ST-SH-01,SH,2025-12-08,3,3,0,0,3
CH-SH-02-1,ST-SH-02,SH,2025-12-08,11,10,1,1,11
CH-SH-02-2,ST-SH-02,SH,2025-12-08,11,11,0,0,11
CH-SH-02-3,ST-SH-02,SH,2025-12-08,6,6,0,0,6
CH-SH-03-1,ST-SH-03,SH,2025-12-08,8,8,0,0,8
CH-SH-03-2,ST-SH-03,SH,2025-12-08,2,2,0,0,2
CH-SH-03-3,ST-SH-03,SH,2025-12-08,2,2,0,0,2
CH-SH-04-1,ST-SH-04,SH,2025-12-08,13,12,1,1,13
CH-SH-04-2,ST-SH-04,SH,2025-12-08,15,15,0,0,15
CH-SH-04-3,ST-SH-04,SH,2025-12-08,4,4,0,0,4
CH-SH-05-1,ST-SH-05,SH,2025-12-08,6,6,0,0,6
CH-SH-05-2,ST-SH-05,SH,2025-12-08,7,7,0,0,7
CH-SH-05-3,ST-SH-05,SH,2025-12-08,3,3,0,0,3
CH-SY-01-1,ST-SY-01,SY,2025-12-08,11,11,0,0,11
CH-SY-01-2,ST-SY-01,SY,2025-12-08,10,10,0,0,10
CH-SY-01-3,ST-SY-01,SY,2025-12-08,4,3,1,1,4
CH-SY-02-1,ST-SY-02,SY,2025-12-08,10,9,1,1,10
CH-SY-02-2,ST-SY-02,SY,2025-12-08,13,13,0,0,13
CH-SY-02-3,ST-SY-02,SY,2025-12-08,5,5,0,0,5
CH-SY-03-1,ST-SY-03,SY,2025-12-08,8,8,0,0,8
CH-SY-03-2,ST-SY-03,SY,2025-12-08,3,3,0,0,3
CH-SY-03-3,ST-SY-03,SY,2025-12-08,3,3,0,0,3
CH-SY-04-1,ST-SY-04,SY,2025-12-08,17,14,3,1,17
CH-SY-04-2,ST-SY-04,SY,2025-12-08,16,15,1,1,16
CH-SY-04-3,ST-SY-04,SY,2025-12-08,4,4,0,0,4
CH-SY-05-1,ST-SY-05,SY,2025-12-08,8,6,2,1,8
CH-SY-05-2,ST-SY-05,SY,2025-12-08,6,6,0,0,6
CH-SY-05-3,ST-SY-05,SY,2025-12-08,3,3,0,0,3
CH-SZ-01-1,ST-SZ-01,SZ,2025-12-08,13,11,2,1,13
CH-SZ-01-2,ST-SZ-01,SZ,2025-12-08,13,12,1,1,13
CH-SZ-01-3,ST-SZ-01,SZ,2025-12-08,4,4,0,0,4
CH-SZ-02-1,ST-SZ-02,SZ,2025-12-08,7,7,0,0,7
CH-SZ-02-2,ST-SZ-02,SZ,2025-12-08,6,6,0,0,6
CH-SZ-02-3,ST-SZ-02,SZ,2025-12-08,2,2,0,0,2
CH-SZ-03-1,ST-SZ-03,SZ,2025-12-08,9,8,1,1,9
CH-SZ-03-2,ST-SZ-03,SZ,2025-12-08,2,2,0,0,2
CH-SZ-03-3,ST-SZ-03,SZ,2025-12-08,1,1,0,0,1
CH-SZ-04-1,ST-SZ-04,SZ,2025-12-08,16,14,2,1,15
CH-SZ-04-2,ST-SZ-04,SZ,2025-12-08,17,17,0,0,17
CH-SZ-04-3,ST-SZ-04,SZ,2025-12-08,5,5,0,0,5
CH-SZ-05-1,ST-SZ-05,SZ,2025-12-08,11,11,0,0,11
CH-SZ-05-2,ST-SZ-05,SZ,2025-12-08,9,8,1,1,9
CH-SZ-05-3,ST-SZ-05,SZ,2025-12-08,2,2,0,0,2
CH-BJ-01-1,ST-BJ-01,BJ,2025-12-09,9,9,0,0,9
CH-BJ-01-2,ST-BJ-01,BJ,2025-12-09,10,9,1,1,10
CH-BJ-01-3,ST-BJ-01,BJ,2025-12-09,2,2,0,0,2
CH-BJ-02-1,ST-BJ-02,BJ,2025-12-09,11,10,1,1,11
CH-BJ-02-2,ST-BJ-02,BJ,2025-12-09,22,20,2,1,22
CH-BJ-02-3,ST-BJ-02,BJ,2025-12-09,6,6,0,0,6
CH-BJ-03-1,ST-BJ-03,BJ,2025-12-09,8,8,0,0,8
CH-BJ-03-2,ST-BJ-03,BJ,2025-12-09,2,2,0,0,2
CH-BJ-03-3,ST-BJ-03,BJ,2025-12-09,3,3,0,0,3
CH-BJ-04-1,ST-BJ-04,BJ,2025-12-09,11,11,0,0,11
CH-BJ-04-2,ST-BJ-04,BJ,2025-12-09,20,20,0,0,20
CH-BJ-04-3,ST-BJ-04,BJ,2025-12-09,6,6,0,0,6
CH-BJ-05-1,ST-BJ-05,BJ,2025-12-09,10,9,1,1,10
CH-BJ-05-2,ST-BJ-05,BJ,2025-12-09,9,9,0,0,9
CH-BJ-05-3,ST-BJ-05,BJ,2025-12-09,5,5,0,0,5
CH-DL-01-1,ST-DL-01,DL,2025-12-09,12,10,2,1,12
CH-DL-01-2,ST-DL-01,DL,2025-12-09,9,8,1,1,9
CH-DL-01-3,ST-DL-01,DL,2025-12-09,6,6,0,0,6
CH-DL-02-1,ST-DL-02,DL,2025-12-09,9,8,1,1,9
CH-DL-02-2,ST-DL-02,DL,2025-12-09,15,15,0,0,15
CH-DL-02-3,ST-DL-02,DL,2025-12-09,3,3,0,0,3
CH-DL-03-1,ST-DL-03,DL,2025-12-09,6,5,1,1,6
CH-DL-03-2,ST-DL-03,DL,2025-12-09,2,2,0,0,2
CH-DL-03-3,ST-DL-03,DL,2025-12-09,2,2,0,0,2
CH-DL-04-1,ST-DL-04,DL,2025-12-09,18,18,0,0,18
CH-DL-04-2,ST-DL-04,DL,2025-12-09,20,20,0,0,19
CH-DL-04-3,ST-DL-04,DL,2025-12-09,8,7,1,1,8
CH-DL-05-1,ST-DL-05,DL,2025-12-09,7,7,0,0,7
CH-DL-05-2,ST-DL-05,DL,2025-12-09,9,9,0,0,9
CH-DL-05-3,ST-DL-05,DL,2025-12-09,5,5,0,0,5
CH-SH-01-1,ST-SH-01,SH,2025-12-09,10,9,1,1,10
CH-SH-01-2,ST-SH-01,SH,2025-12-09,9,9,0,0,9
CH-SH-01-3,ST-SH-01,SH,2025-12-09,4,4,0,0,4
CH-SH-02-1,ST-SH-02,SH,2025-12-09,11,10,1,1,11
CH-SH-02-2,ST-SH-02,SH,2025-12-09,11,11,0,0,11
CH-SH-02-3,ST-SH-02,SH,2025-12-09,5,5,0,0,5
CH-SH-03-1,ST-SH-03,SH,2025-12-09,7,7,0,0,7
CH-SH-03-2,ST-SH-03,SH,2025-12-09,2,2,0,0,2
CH-SH-03-3,ST-SH-03,SH,2025-12-09,3,3,0,0,3
CH-SH-04-1,ST-SH-04,SH,2025-12-09,14,14,0,0,14
CH-SH-04-2,ST-SH-04,SH,2025-12-09,18,15,3,1,17
CH-SH-04-3,ST-SH-04,SH,2025-12-09,5,5,0,0,5
CH-SH-05-1,ST-SH-05,SH,2025-12-09,6,4,2,1,6
CH-SH-05-2,ST-SH-05,SH,2025-12-09,9,9,0,0,9
CH-SH-05-3,ST-SH-05,SH,2025-12-09,3,3,0,0,3
CH-SY-01-1,ST-SY-01,SY,2025-12-09,9,9,0,0,9
CH-SY-01-2,ST-SY-01,SY,2025-12-09,11,11,0,0,11
CH-SY-01-3,ST-SY-01,SY,2025-12-09,3,3,0,0,3
CH-SY-02-1,ST-SY-02,SY,2025-12-09,11,11,0,0,11
CH-SY-02-2,ST-SY-02,SY,2025-12-09,10,10,0,0,10
CH-SY-02-3,ST-SY-02,SY,2025-12-09,3,3,0,0,3
CH-SY-03-1,ST-SY-03,SY,2025-12-09,6,6,0,0,6
CH-SY-03-2,ST-SY-03,SY,2025-12-09,3,3,0,0,3
CH-SY-03-3,ST-SY-03,SY,2025-12-09,3,3,0,0,3
CH-SY-04-1,ST-SY-04,SY,2025-12-09,13,13,0,0,13
CH-SY-04-2,ST-SY-04,SY,2025-12-09,13,13,0,0,12
CH-SY-04-3,ST-SY-04,SY,2025-12-09,5,5,0,0,5
CH-SY-05-1,ST-SY-05,SY,2025-12-09,6,6,0,0,6
CH-SY-05-2,ST-SY-05,SY,2025-12-09,11,11,0,0,11
CH-SY-05-3,ST-SY-05,SY,2025-12-09,5,5,0,0,5
CH-SZ-01-1,ST-SZ-01,SZ,2025-12-09,5,5,0,0,5
CH-SZ-01-2,ST-SZ-01,SZ,2025-12-09,10,10,0,0,10
CH-SZ-01-3,ST-SZ-01,SZ,2025-12-09,4,4,0,0,4
CH-SZ-02-1,ST-SZ-02,SZ,2025-12-09,9,9,0,0,9
CH-SZ-02-2,ST-SZ-02,SZ,2025-12-09,14,14,0,0,14
CH-SZ-02-3,ST-SZ-02,SZ,2025-12-09,2,2,0,0,2
CH-SZ-03-1,ST-SZ-03,SZ,2025-12-09,5,5,0,0,5
CH-SZ-03-2,ST-SZ-03,SZ,2025-12-09,1,1,0,0,1
CH-SZ-03-3,ST-SZ-03,SZ,2025-12-09,1,1,0,0,1
CH-SZ-04-1,ST-SZ-04,SZ,2025-12-09,15,15,0,0,14
CH-SZ-04-2,ST-SZ-04,SZ,2025-12-09,20,20,0,0,20
CH-SZ-04-3,ST-SZ-04,SZ,2025-12-09,4,4,0,0,4
CH-SZ-05-1,ST-SZ-05,SZ,2025-12-09,9,7,2,1,9
CH-SZ-05-2,ST-SZ-05,SZ,2025-12-09,8,8,0,0,8
CH-SZ-05-3,ST-SZ-05,SZ,2025-12-09,5,5,0,0,5
CH-BJ-01-1,ST-BJ-01,BJ,2025-12-10,10,10,0,0,10
CH-BJ-01-2,ST-BJ-01,BJ,2025-12-10,12,12,0,0,12
CH-BJ-01-3,ST-BJ-01,BJ,2025-12-10,4,4,0,0,4
CH-BJ-02-1,ST-BJ-02,BJ,2025-12-10,12,10,2,1,12
CH-BJ-02-2,ST-BJ-02,BJ,2025-12-10,11,10,1,1,11
CH-BJ-02-3,ST-BJ-02,BJ,2025-12-10,5,5,0,0,5
CH-BJ-03-1,ST-BJ-03,BJ,2025-12-10,7,7,0,0,7
CH-BJ-03-2,ST-BJ-03,BJ,2025-12-10,2,2,0,0,2
CH-BJ-03-3,ST-BJ-03,BJ,2025-12-10,1,1,0,0,1
CH-BJ-04-1,ST-BJ-04,BJ,2025-12-10,13,12,1,1,13
CH-BJ-04-2,ST-BJ-04,BJ,2025-12-10,17,16,1,1,17
CH-BJ-04-3,ST-BJ-04,BJ,2025-12-10,6,6,0,0,6
CH-BJ-05-1,ST-BJ-05,BJ,2025-12-10,5,5,0,0,5
CH-BJ-05-2,ST-BJ-05,BJ,2025-12-10,9,9,0,0,9
CH-BJ-05-3,ST-BJ-05,BJ,2025-12-10,4,4,0,0,4
CH-DL-01-1,ST-DL-01,DL,2025-12-10,14,13,1,1,14
CH-DL-01-2,ST-DL-01,DL,2025-12-10,16,16,0,0,16
CH-DL-01-3,ST-DL-01,DL,2025-12-10,6,6,0,0,6
CH-DL-02-1,ST-DL-02,DL,2025-12-10,8,7,1,1,8
CH-DL-02-2,ST-DL-02,DL,2025-12-10,14,14,0,0,14
CH-DL-02-3,ST-DL-02,DL,2025-12-10,4,4,0,0,4
CH-DL-03-1,ST-DL-03,DL,2025-12-10,11,11,0,0,11
CH-DL-03-2,ST-DL-03,DL,2025-12-10,3,3,0,0,3
CH-DL-03-3,ST-DL-03,DL,2025-12-10,2,2,0,0,2
CH-DL-04-1,ST-DL-04,DL,2025-12-10,19,19,0,0,19
CH-DL-04-2,ST-DL-04,DL,2025-12-10,23,23,0,0,22
CH-DL-04-3,ST-DL-04,DL,2025-12-10,5,5,0,0,5
CH-DL-05-1,ST-DL-05,DL,2025-12-10,7,7,0,0,7
CH-DL-05-2,ST-DL-05,DL,2025-12-10,9,9,0,0,9
CH-DL-05-3,ST-DL-05,DL,2025-12-10,3,3,0,0,3
CH-SH-01-1,ST-SH-01,SH,2025-12-10,9,8,1,1,9
CH-SH-01-2,ST-SH-01,SH,2025-12-10,14,14,0,0,14
CH-SH-01-3,ST-SH-01,SH,2025-12-10,4,4,0,0,4
CH-SH-02-1,ST-SH-02,SH,2025-12-10,14,14,0,0,14
